WKT,SA22019_V1_00,SA22019_V1_00_NAME,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,Shape_X,Shape_Y
"POINT (1926214.4806 5605449.3517)",209300,Irongate,8.2825163,8.2825163,-39.638557721262075,176.80115304688067,1926214.4805909647,5605449.351660028,1926214.4806,5605449.3517
"POINT (1928707.33235 5607221.91175)",209400,Frimley,2.02508798,2.02508798,-39.62166848240033,176.82925987900066,1928707.3323104365,5607221.9117342755,1928707.33235,5607221.91175
"POINT (1927965.59215 5606435.0912)",209500,Camberley,0.93079074,0.93079074,-39.62902656354976,176.82102670096575,1927965.5921199094,5606435.091177969,1927965.59215,5606435.0912
"POINT (1936060.8625 5610786.03025)",209600,Clive,14.82435657,14.82435657,-39.58677610819796,176.91293236092096,1936060.862490062,5610786.030229491,1936060.8625,5610786.03025
"POINT (1928979.6872 5605760.0796)",209700,St Leonards,1.03111828,1.03111828,-39.63470606164128,176.83315220737498,1928979.6871692978,5605760.0795403505,1928979.6872,5605760.0796
"POINT (1930380.7469 5606885.4362)",209800,Mahora,0.94013557,0.94013557,-39.62404961738799,176.8488808500081,1930380.746885342,5606885.436178227,1930380.7469,5606885.4362
"POINT (1928242.5753 5605126.40465)",209900,Raureka,1.0553645,1.0553645,-39.640685869982455,176.82489588741396,1928242.5752944222,5605126.404587988,1928242.5753,5605126.40465
"POINT (1929794.692 5606157.8043)",210000,Cornwall Park,1.08343442,1.08343442,-39.63081694630343,176.8424301955179,1929794.6919967178,5606157.804255209,1929794.692,5606157.8043
"POINT (1931657.96675 5606767.7077)",210100,Tomoana,3.26579971,3.26579971,-39.6246143761172,176.8637874795111,1931657.96675633,5606767.7076731175,1931657.96675,5606767.7077
"POINT (1928071.58 5601418.3027)",210200,Longlands-Pukahu,31.26264917,31.26264917,-39.674088114051855,176.82474722463024,1928071.5799878424,5601418.302646003,1928071.58,5601418.3027
"POINT (1928865.245 5604499.23345)",210300,Raceway Park,1.01519925,1.01519925,-39.64608524729084,176.83244809876993,1928865.2449754803,5604499.2334280955,1928865.245,5604499.23345
"POINT (1933013.0373 5606276.02505)",210400,Karamu,13.2777502,13.2777502,-39.628508670016096,176.87978723728722,1933013.037278064,5606276.025020313,1933013.0373,5606276.02505
"POINT (1930095.9511 5605165.32855)",210500,Hastings Central,1.41757248,1.41757248,-39.639623253918465,176.84642761808354,1930095.9510983252,5605165.328528182,1930095.9511,5605165.32855
"POINT (1930975.41605 5606040.4798)",210600,Tomoana Crossing,0.83806947,0.83806947,-39.63141613728277,176.85621621217476,1930975.416029788,5606040.479779915,1930975.41605,5606040.4798
"POINT (1929535.29405 5604021.26805)",210700,Akina Park,1.03131201,1.03131201,-39.65012445724919,176.84047816615026,1929535.2940220416,5604021.268000523,1929535.29405,5604021.26805
"POINT (1930708.86115 5604599.6725)",210800,Queens Square,0.60058038,0.60058038,-39.64447190719309,176.85383703644774,1930708.8611488037,5604599.672481227,1930708.86115,5604599.6725
"POINT (1931550.33515 5605044.45955)",210900,Mayfair,1.06863049,1.06863049,-39.64014779907965,176.86339919199287,1931550.3351200407,5605044.459521691,1931550.33515,5605044.45955
"POINT (1930181.8785 5603500.353)",211000,Parkhaven,1.01585628,1.01585628,-39.65455823483243,176.8482576894315,1930181.878485263,5603500.352940423,1930181.8785,5603500.353
"POINT (1931297.77955 5604019.64125)",211100,Parkvale,1.24145795,1.24145795,-39.64945855286038,176.86097567687116,1931297.7795377388,5604019.641199046,1931297.77955,5604019.64125
"POINT (1936879.3984 5605428.6748)",211200,Mangateretere,37.07025196,37.07025196,-39.634613538750095,176.92516488325666,1936879.3983862884,5605428.674761082,1936879.3984,5605428.6748
"POINT (1940380.89305 5606469.23145)",211300,Haumoana-Te Awanga,7.82177246,7.82177246,-39.62387546360047,176.96533653576083,1940380.8930125788,5606469.231378516,1940380.89305,5606469.23145
"POINT (1931982.9492 5601628.1846)",211400,Lucknow,0.57778821,0.57778821,-39.670691602754324,176.87014437638697,1931982.949195353,5601628.184580544,1931982.9492,5601628.1846
"POINT (1933396.47355 5602254.5457)",211500,Karanema-St Hill,0.94539093,0.94539093,-39.66451096048123,176.88627125530263,1933396.4735170638,5602254.545658748,1933396.47355,5602254.5457
"POINT (1932652.7354 5601787.93195)",211600,Havelock North-Central,0.47383139,0.47383139,-39.66899523864832,176.87785531391881,1932652.7353924725,5601787.931891617,1932652.7354,5601787.93195
"POINT (1934272.73515 5602481.55405)",211700,Brookvale,1.73921429,1.73921429,-39.66212826952916,176.896348538187,1934272.7351131963,5602481.553987295,1934272.73515,5602481.55405
"POINT (1932491.28685 5600883.02415)",211800,Iona,1.46638943,1.46638943,-39.677192831319516,176.87643264724935,1932491.286849768,5600883.024120817,1932491.28685,5600883.02415
"POINT (1933917.1138 5601332.8226)",211900,Hereworth,1.61552842,1.61552842,-39.67259367397343,176.89279269079265,1933917.1137595337,5601332.822580554,1933917.1138,5601332.8226
"POINT (1933254.5612 5599052.3873)",212000,Te Mata Hills,12.71128037,12.71128037,-39.69335221062174,176.88623610311782,1933254.561196941,5599052.387281314,1933254.5612,5599052.3873
"POINT (1932755.71035 5599970.222)",212100,Havelock Hills,2.98720987,2.98720987,-39.68529568005358,176.87996872648742,1932755.7103234646,5599970.22197361,1932755.71035,5599970.222
"POINT (1937076.5373 5590891.5711)",212200,Kahuranaki,368.10840277,368.10840277,-39.76521027607393,176.93488247363157,1937076.5372662535,5590891.571058785,1937076.5373,5590891.5711
"POINT (1932069.0254 5627120.0034)",212300,Bay View,29.20685591,29.20685591,-39.441487881890616,176.85840891850026,1932069.0253716018,5627120.003362832,1932069.0254,5627120.0034
"POINT (1929700.67365 5620631.71035)",212400,Poraiti Hills,10.57864023,10.57864023,-39.50072946563832,176.83415338557276,1929700.673640924,5620631.710312117,1929700.67365,5620631.71035
"POINT (1931856.7364 5621435.66625)",212500,Poraiti Flat,7.08962148,7.08962148,-39.49267279430761,176.85877325023534,1931856.7363694918,5621435.666190445,1931856.7364,5621435.66625
"POINT (1933870.00675 5623357.04655)",212600,Westshore,0.93239862,0.93239862,-39.47462103617507,176.88117127312398,1933870.006740124,5623357.046504409,1933870.00675,5623357.04655
"POINT (1933977.67745 5622244.6528)",212700,Inlet Napier City,0,0.7232998,-39.484579569802264,176.8829770848053,1933977.6774159782,5622244.6527748145,1933977.67745,5622244.6528
"POINT (1933849.77205 5620868.87505)",212800,Onekawa West,3.11950969,3.11950969,-39.496997257100716,176.8821820252855,1933849.7720553996,5620868.87498547,1933849.77205,5620868.87505
"POINT (1935244.3135 5622396.83595)",212900,Ahuriri,0.97708121,1.14282742,-39.48271910244524,176.8975951959868,1935244.313487779,5622396.835896521,1935244.3135,5622396.83595
"POINT (1929935.2152 5617800.49205)",213000,Taradale West,1.68650015,1.68650015,-39.526093070323576,176.8382777018383,1929935.2151640349,5617800.491988833,1929935.2152,5617800.49205
"POINT (1931289.5943 5618874.848)",213100,Greenmeadows West,1.1042898,1.1042898,-39.51591349813814,176.85346581072923,1931289.5942978326,5618874.84797579,1931289.5943,5618874.848
"POINT (1929128.3273 5615913.80715)",213200,Taradale South,5.12388944,5.12388944,-39.54336441995302,176.82984385855548,1929128.3272637844,5615913.8070952175,1929128.3273,5615913.80715
"POINT (1936784.48215 5622541.71245)",213300,Bluff Hill,1.89032878,1.89032878,-39.48081554934922,176.91538914436694,1936784.4821262085,5622541.712428901,1936784.48215,5622541.71245
"POINT (1935596.5714 5621622.6544)",213400,Hospital Hill,1.49578827,1.49578827,-39.48954147958992,176.90207124377926,1935596.571378333,5621622.654368478,1935596.5714,5621622.6544
"POINT (1932155.8363 5619172.1577)",213500,Tamatea West,0.63229511,0.63229511,-39.51290646732265,176.86337195138893,1932155.836271743,5619172.157654667,1932155.8363,5619172.1577
"POINT (1932957.819 5619695.0616)",213600,Tamatea North,0.65893563,0.65893563,-39.5078954325467,176.87241864759332,1932957.8189676886,5619695.061546075,1932957.819,5619695.0616
"POINT (1930897.87395 5617441.661)",213700,Taradale Central,1.17746783,1.17746783,-39.52894894037466,176.84963144199756,1930897.8739098879,5617441.660961835,1930897.87395,5617441.661
"POINT (1932639.7724 5618811.62875)",213800,Tamatea East,0.63201913,0.63201913,-39.51596054459584,176.86916874854307,1932639.772370467,5618811.628713402,1932639.7724,5618811.62875
"POINT (1935027.3204 5620573.2707)",213900,Marewa West,0.79226182,0.79226182,-39.49919693672304,176.895994121194,1935027.3203634454,5620573.270654064,1935027.3204,5620573.2707
"POINT (1931955.53985 5618107.3103)",214000,Greenmeadows Central,0.95261183,0.95261183,-39.522556846177494,176.8615780685036,1931955.5398224825,5618107.310255312,1931955.53985,5618107.3103
"POINT (1934385.1461 5619845.6316)",214100,Onekawa Central,0.67702069,0.67702069,-39.50598809190035,176.88890761168503,1934385.14607684,5619845.631532531,1934385.1461,5619845.6316
"POINT (1933474.1718 5619074.1674)",214200,Pirimai West,0.61624116,0.61624116,-39.51327714152233,176.8787219451144,1933474.1717697645,5619074.167372774,1933474.1718,5619074.1674
"POINT (1936756.4258 5621212.1844)",214300,Napier Central,0.83763333,0.83763333,-39.492778344705016,176.91573500157367,1936756.4257920124,5621212.18435203,1936756.4258,5621212.1844
"POINT (1932438.24535 5617714.13415)",214400,Greenmeadows South,0.8512568,0.8512568,-39.52590494714322,176.86737765295118,1932438.2453125664,5617714.134117116,1932438.24535,5617714.13415
"POINT (1936068.83105 5620699.75225)",214500,Nelson Park,0.78100891,0.78100891,-39.49765370775756,176.90801557338128,1936068.8310154204,5620699.752228264,1936068.83105,5620699.75225
"POINT (1931464.3106 5616811.738)",214600,Bledisloe Park,0.88271679,0.88271679,-39.534393716664276,176.85652109278223,1931464.310564932,5616811.737977447,1931464.3106,5616811.738
"POINT (1933769.14525 5618499.82975)",214700,Pirimai East,0.76239872,0.76239872,-39.51832589532784,176.88243331929908,1933769.1452501852,5618499.829716854,1933769.14525,5618499.82975
"POINT (1934950.26525 5619450.94895)",214800,Onekawa East,0.63617377,0.63617377,-39.50931628551887,176.89566415102038,1934950.265252331,5619450.94890319,1934950.26525,5619450.94895
"POINT (1930946.1341 5615756.9576)",214900,Tareha Reserve,1.76118377,1.76118377,-39.544076068728394,176.8510297886792,1930946.134075618,5615756.957556677,1930946.1341,5615756.9576
"POINT (1935913.66735 5619613.82235)",215000,Marewa East,1.40396149,1.40396149,-39.50747636888046,176.90676254939086,1935913.6673426086,5619613.822311167,1935913.66735,5619613.82235
"POINT (1934578.08785 5618683.24005)",215100,Onekawa South,1.08609464,1.08609464,-39.51636265831554,176.8917305222912,1934578.0878132847,5618683.239998899,1934578.08785,5618683.24005
"POINT (1936712.3353 5619487.20345)",215200,McLean Park,1.34170033,1.34170033,-39.50830230793637,176.91609492902094,1936712.3353064882,5619487.203422045,1936712.3353,5619487.20345
"POINT (1935608.3342 5618704.2469)",215300,Maraenui,1.05242219,1.05242219,-39.515772296345986,176.90367745712334,1935608.334181569,5618704.246831936,1935608.3342,5618704.2469
"POINT (1934553.2701 5615599.71245)",215400,Meeanee-Awatoto,24.31069696,24.31069696,-39.54409231017126,176.8929926270536,1934553.270085897,5615599.712394119,1934553.2701,5615599.71245
"POINT (1892546.7603 5588432.30795)",215500,Mangaonuku,537.41805675,537.41805675,-39.80378373769238,176.417092561013,1892546.7603063534,5588432.307932996,1892546.7603,5588432.30795
"POINT (1883042.4696 5573467.1911)",215600,Makaretu,788.69926081,788.69926081,-39.94160871514601,176.31273142327157,1883042.469573227,5573467.191106674,1883042.4696,5573467.1911
"POINT (1906906.32795 5572966.2474)",215700,Waipawa,6.80234433,6.80234433,-39.93780201397242,176.59177267493908,1906906.3279396272,5572966.247380719,1906906.32795,5572966.2474
"POINT (1902259.8169 5566526.41205)",215800,Waipukurau West,5.77306149,5.77306149,-39.997384063495666,176.5404824125474,1902259.8168788345,5566526.41201313,1902259.8169,5566526.41205
"POINT (1921265.7741 5566564.01835)",215900,Mangarara,838.26365281,838.26365281,-39.990036522383974,176.7626481510295,1921265.774061927,5566564.018317031,1921265.7741,5566564.01835
"POINT (1903927.67035 5565911.50315)",216000,Waipukurau East,2.26275476,2.26275476,-40.00231545670632,176.5602706494162,1903927.670317186,5565911.503144451,1903927.67035,5565911.50315
"POINT (1900726.5711 5543258.79795)",216100,Taurekaitai,1153.81953227,1153.81953227,-40.20716570583151,176.53337614497767,1900726.5711019258,5543258.797913195,1900726.5711,5543258.79795
"POINT (1689029.51215 5676015.4271)",216200,Port Taranaki,1.56915864,1.56915864,-39.060413450485726,174.0290164449892,1689029.5121551647,5676015.427088433,1689029.51215,5676015.4271
"POINT (1688806.50925 5674660.87615)",216300,Spotswood,3.45612908,3.45612908,-39.072640401960506,174.0266161153158,1688806.5092618729,5674660.876152953,1688806.50925,5674660.87615
"POINT (1687889.513 5671379.87375)",216400,Omata,21.59947441,21.59947441,-39.102294416574814,174.01644129949466,1687889.5129885208,5671379.873750227,1687889.513,5671379.87375
"POINT (1682342.72315 5669634.8169)",216500,Oakura,1.67717632,1.67717632,-39.118558858629534,173.95251292240033,1682342.7231451299,5669634.8169134585,1682342.72315,5669634.8169
"POINT (1690698.1648 5675742.0582)",216600,Moturoa,1.01672273,1.01672273,-39.062704679107156,174.0483364269573,1690698.1648209451,5675742.058191278,1690698.1648,5675742.0582
"POINT (1681364.2062 5661362.04405)",216700,Kaitake,170.20208598,170.20208598,-39.19318761115191,173.9421888314266,1681364.2061841744,5661362.0440338,1681364.2062,5661362.04405
"POINT (1690690.9678 5675082.97895)",216800,Blagdon-Lynmouth,1.15856976,1.15856976,-39.06864356165776,174.0483410918334,1690690.9677952905,5675082.978963442,1690690.9678,5675082.97895
"POINT (1692143.5036 5675786.2991)",216900,Kawaroa,1.1328722,1.1328722,-39.06215472138035,174.06503374064587,1692143.5035976367,5675786.29909955,1692143.5036,5675786.2991
"POINT (1693044.9438 5676347.6061)",217000,New Plymouth Central,1.25967206,1.25967206,-39.05700191678871,174.07537453865834,1693044.943789101,5676347.606124305,1693044.9438,5676347.6061
"POINT (1690576.47265 5674376.13945)",217100,Marfell,0.7333253,0.7333253,-39.075023889628866,174.04711190681417,1690576.4726330475,5674376.139468291,1690576.47265,5674376.13945
"POINT (1689694.4757 5673190.1554)",217200,Whalers Gate,2.08533425,2.08533425,-39.085800420326166,174.03707356240338,1689694.4756988585,5673190.155412595,1689694.4757,5673190.1554
"POINT (1694726.3879 5676694.79675)",217300,Strandon,1.76483897,1.76483897,-39.053693064142074,174.0947563804362,1694726.3879104883,5676694.796727688,1694726.3879,5676694.79675
"POINT (1691701.26785 5674390.8128)",217400,Westown,2.37440727,2.37440727,-39.074774207140905,174.0601110918307,1691701.2678728662,5674390.8128062235,1691701.26785,5674390.8128
"POINT (1698465.3895 5679283.9444)",217500,Bell Block West,4.19117765,4.19117765,-39.0299525200907,174.1375861631508,1698465.38951704,5679283.94440276,1698465.3895,5679283.9444
"POINT (1701292.78735 5680774.0825)",217600,Bell Block East,7.6715886,7.6715886,-39.016204105492776,174.17002393020337,1701292.7873607844,5680774.082483809,1701292.78735,5680774.0825
"POINT (1699227.87895 5678309.123)",217700,Waiwhakaiho-Bell Block South,7.3542755,7.3542755,-39.03864893434222,174.14653561063128,1699227.8789430722,5678309.122990916,1699227.87895,5678309.123
"POINT (1693270.99045 5674669.67185)",217800,Lower Vogeltown,1.50057696,1.50057696,-39.072095413747554,174.07821663516202,1693270.990437057,5674669.671850956,1693270.99045,5674669.67185
"POINT (1690851.7411 5672117.2503)",217900,Hurdon,3.76518219,3.76518219,-39.09534720293897,174.0505955373025,1690851.7410888409,5672117.250290498,1690851.7411,5672117.2503
"POINT (1692555.51775 5673333.23185)",218000,Frankleigh Park,2.10682207,2.10682207,-39.08421246004587,174.07012898006477,1692555.5177575576,5673333.231850673,1692555.51775,5673333.23185
"POINT (1695343.73095 5675482.71695)",218100,Merrilands,1.71844923,1.71844923,-39.0645462278665,174.10205958075775,1695343.7309537693,5675482.716941584,1695343.73095,5675482.71695
"POINT (1691903.0044 5672279.8115)",218200,Ferndale,1.7914269,1.7914269,-39.093772415327344,174.06272825736943,1691903.0044227843,5672279.811519126,1691903.0044,5672279.8115
"POINT (1694486.6157 5673351.99595)",218300,Welbourn,6.4915442,6.4915442,-39.08383636983637,174.09245002132107,1694486.6157186825,5673351.995955017,1694486.6157,5673351.99595
"POINT (1697194.37475 5674380.6435)",218400,Fitzroy-Glen Avon,16.98091941,16.98091941,-39.07427127845601,174.1236044492673,1697194.374742406,5674380.643489165,1697194.37475,5674380.6435
"POINT (1706214.2025 5682785.2066)",218500,Waitara West,3.38623212,3.38623212,-38.9975013993694,174.22654590320863,1706214.2024968325,5682785.206611097,1706214.2025,5682785.2066
"POINT (1693688.6165 5672650.6416)",218600,Upper Vogeltown,2.46278271,2.46278271,-39.09024136892979,174.08332180071375,1693688.6165101822,5672650.641574718,1693688.6165,5672650.6416
"POINT (1695526.5471 5673688.07015)",218700,Highlands Park (New Plymouth District),2.9094879,2.9094879,-39.08069523139328,174.10442437065706,1695526.5470784835,5673688.070148498,1695526.5471,5673688.07015
"POINT (1700557.41465 5676636.94685)",218800,Paraite,13.72124804,13.72124804,-39.05356228111313,174.16214175894854,1700557.414672548,5676636.946862588,1700557.41465,5676636.94685
